Date;Platform;build_version;client_id;outcome;experience_points
2015-12-11;PS4;1.0.2;pz6d8p11e7p;win;442.874842501804
2015-11-18;PC;1.0.1;pd470p4ez1p;lose;466.786199807821
2015-11-24;PS4;1.0.1;pz610p11e7p;win;526.341661660505
2015-11-13;PS4;1.0.1;p18aep42bdp;win;289.828932373777
2015-11-22;PC;1.0.1;pd0bbp484bp;lose;360.452239792498
2015-12-04;PC;1.0.2;pbdfcp11e6p;lose;372.698925999808
2015-11-14;PC;1.0.1;p3314p4b68p;lose;255.764626831218
2015-11-14;PS4;1.0.1;p9a7fp11e7p;lose;336.892975428549
2015-12-02;PS4;1.0.1;pd24cp4db3p;lose;360.230914618616
2015-12-02;PS4;1.0.1;p7663p4c96p;lose;415.42776604846
2015-12-07;PC;1.0.2;pc4a3p11e6p;win;329.1659494201
2015-11-26;PC;1.0.1;pbe72p11e6p;lose;516.96060522216
2015-11-31;PC;1.0.1;p08c6p468ep;win;308.815614939827
2015-12-02;PS4;1.0.1;pfc14p4c2ep;lose;518.062995500887
2015-11-20;PC;1.0.1;p1802p4ae2p;win;292.562728918249
2015-11-29;PS4;1.0.1;p7663p4c96p;lose;304.004946051633
2015-12-09;PC;1.0.2;pc43ap11e6p;lose;277.324748657008
2015-11-23;PS4;1.0.1;p7e6ep4d28p;win;563.460524873595
2015-11-13;PS4;1.0.1;pz79ep11e7p;lose;455.234538293058
2015-11-28;PS4;1.0.1;pzf4dp11e7p;win;492.329656132973
2015-12-09;PC;1.0.2;p3763p11e7p;win;548.945522340956
2015-12-06;PS4;1.0.2;pd084p4b07p;lose;420.662789411804
2015-12-07;PS4;1.0.2;p93cep4011p;lose;311.567552151673
2015-11-22;PC;1.0.1;paf4cp40b1p;win;532.52125054164
2015-11-28;PC;1.0.1;p7f30p4z1dp;lose;454.870943054961
2015-12-07;PC;1.0.2;p8d8zp41abp;lose;419.812547529043
2015-12-11;PC;1.0.2;p9b82p11e7p;win;548.15465204463
2015-12-07;PS4;1.0.2;pb71ep4f30p;lose;426.862362049944
2015-11-28;PC;1.0.1;pb676p4768p;lose;448.439617795371
2015-12-06;PS4;1.0.2;p9a7fp11e7p;lose;467.336357019957
2015-11-15;PS4;1.0.1;pb211p4c39p;lose;396.860743417846
2015-12-09;PC;1.0.2;p9cadp40ebp;lose;378.444240181971
2015-11-31;PC;1.0.1;pcbaep11e6p;win;530.989407679506
2015-12-03;PS4;1.0.1;p0z1cp4a33p;win;342.47579510842
2015-12-06;PS4;1.0.2;p84e3p423dp;lose;282.127857983495
2015-12-01;PC;1.0.1;pcbb1p11e6p;lose;444.010257716742
2015-11-17;PS4;1.0.1;p1fazp4zaap;win;435.480331580794
2015-11-16;PC;1.0.1;p20zdp406cp;win;374.826127159568
2015-11-15;PC;1.0.1;pd77zp11e6p;lose;457.363882287909
2015-11-27;PC;1.0.1;p9f99p11e7p;win;509.895132741043
2015-12-08;PS4;1.0.2;p738ep4ec3p;win;318.284407898327
2015-12-07;PS4;1.0.2;pecc2p4zc2p;lose;504.614158423434
2015-11-28;PC;1.0.1;p36d9p4c00p;win;377.281696701055
2015-11-29;PS4;1.0.1;p6909p11e7p;lose;513.885177373086
2015-11-16;PC;1.0.1;pz927p11e7p;win;433.112019061342
2015-12-11;PS4;1.0.2;p9c4ap11e7p;lose;268.592890140309
2015-12-03;PC;1.0.1;p4f1zp49bdp;win;400.169321209476
2015-12-07;PS4;1.0.2;p7dbep11e7p;win;374.532322639922
2015-11-16;PC;1.0.1;pzb1cp49zfp;win;481.42153663766
2015-11-19;PC;1.0.1;p4942p4396p;lose;368.392421599785
2015-11-23;PC;1.0.1;p31d7p4bz7p;lose;474.204568975311
2015-12-08;PC;1.0.2;p7700p11e7p;win;395.876718267309
2015-12-07;PC;1.0.2;pzb7zp4d84p;lose;525.324332583038
2015-11-16;PC;1.0.1;pc47dp11e6p;lose;444.917902245469
2015-11-30;PC;1.0.1;pd993p47eap;lose;479.741329320405
2015-11-15;PS4;1.0.1;p7aczp41bdp;lose;497.656138924216
2015-11-25;PC;1.0.1;pc867p44afp;lose;414.495403733223
2015-11-12;PC;1.0.1;pe8e7p40a9p;win;406.515200740714
2015-12-01;PS4;1.0.1;p8b64p11e7p;lose;397.47200366588
2015-11-14;PC;1.0.1;pe8e7p40a9p;win;303.44474506046
2015-11-30;PS4;1.0.1;p9bbep11e7p;win;313.322810379604
2015-11-15;PC;1.0.1;p74bcp11e7p;lose;375.124483394411
2015-11-23;PS4;1.0.1;p7dbep11e7p;lose;465.80763324584
2015-12-08;PS4;1.0.2;p7a71p11e7p;lose;356.837586385796
2015-11-24;PS4;1.0.1;p231ep4ebbp;lose;265.257600954056
2015-11-15;PC;1.0.1;pfaffp11e6p;lose;442.910570320006
2015-11-29;PS4;1.0.1;p694ap11e7p;lose;496.682149059139
2015-11-24;PS4;1.0.1;p28efp4zzep;lose;374.243848203709
2015-11-22;PS4;1.0.1;p204ap4af9p;lose;374.496805905455
2015-11-18;PS4;1.0.1;pcaz1p443fp;lose;390.445048472264
2015-12-07;PC;1.0.2;pb322p497ap;win;495.826841320002
2015-11-15;PC;1.0.1;pc68dp4739p;win;563.414530625799
2015-11-17;PS4;1.0.1;pd46fp48fcp;win;349.217578872192
2015-12-08;PS4;1.0.2;p7b43p4b3fp;win;585.316700761813
2015-11-17;PC;1.0.1;pzed4p4zzep;win;550.061424271441
2015-12-06;PS4;1.0.2;p18aep42bdp;lose;327.870183352443
2015-12-04;PC;1.0.2;pcae3p11e6p;lose;484.669054835594
2015-11-26;PC;1.0.1;p9a83p11e7p;lose;389.250209858939
2015-11-13;PC;1.0.1;p8b63p11e7p;lose;369.110115918185
2015-11-25;PC;1.0.1;pe8e7p40a9p;lose;471.204732322134
2015-11-16;PC;1.0.1;p8db3p4f3zp;win;313.019448292658
2015-11-27;PC;1.0.1;pzb1cp49zfp;lose;304.491735090262
2015-12-11;PC;1.0.2;pba96p4b1cp;lose;368.288469030682
2015-12-07;PC;1.0.2;p38bzp4a80p;win;579.425240427303
2015-11-23;PC;1.0.1;pd2d8p11e6p;lose;491.183563580635
2015-11-25;PC;1.0.1;p16e7p4a26p;lose;520.825863713359
2015-11-24;PC;1.0.1;p20d4p440fp;win;325.982619668555
2015-12-10;PC;1.0.2;pzbbap11e7p;lose;479.737073924867
2015-11-22;PC;1.0.1;pbd8fp11e6p;lose;519.205263780059
2015-12-04;PC;1.0.2;paa3cp4ac6p;win;356.492787290543
2015-12-11;PC;1.0.2;p6a3ep11e7p;lose;455.525979932394
2015-11-12;PS4;1.0.1;p204ap4af9p;lose;332.900556715852
2015-12-01;PC;1.0.1;p826bp49fap;lose;287.244138065083
2015-12-06;PC;1.0.2;pcd7fp11e6p;win;460.724287766974
2015-11-13;PS4;1.0.1;pza1dp4f9ap;lose;314.123045986724
2015-11-31;PC;1.0.1;pbe72p11e6p;win;362.389202777463
2015-11-12;PC;1.0.1;pf9b8p11e6p;lose;333.844773584073
2015-12-03;PC;1.0.1;p149cp11e7p;lose;289.576280806228
2015-12-01;PC;1.0.1;p1ec9p47b4p;win;341.439682635049
2015-12-12;PC;1.0.2;p8e3ap4e0zp;win;389.540939151113
2015-11-13;PC;1.0.1;pbe28p11e6p;lose;517.342717991055
2015-11-27;PC;1.0.1;p0ad9p491fp;win;443.401123501536
2015-11-24;PC;1.0.1;p9663p4aa6p;win;421.009326608327
2015-12-11;PS4;1.0.2;p231ep4ebbp;win;467.012280398038
2015-11-24;PC;1.0.1;p6a18p4684p;lose;461.693572082308
2015-12-08;PC;1.0.2;p8db3p4f3zp;lose;410.617619408531
2015-12-12;PC;1.0.2;pc4ecp11e6p;lose;288.207393033795
2015-12-08;PC;1.0.2;pedbzp442cp;lose;497.478775350714
2015-11-20;PS4;1.0.1;p0c46p487ap;win;541.1069680009
2015-11-16;PC;1.0.1;p6360p11e7p;lose;286.696697721114
2015-11-14;PS4;1.0.1;pd8cdp42dep;lose;388.443150574367
2015-11-17;PC;1.0.1;pcef7p424ap;lose;514.590620730337
2015-11-23;PC;1.0.1;pc3f8p11e6p;lose;410.972661872736
2015-12-05;PS4;1.0.2;pzac7p11e7p;lose;429.116886665848
2015-11-16;PC;1.0.1;p8z8bp11e7p;lose;442.770891339881
2015-12-03;PS4;1.0.1;pe9cfp40c4p;lose;490.927962266332
2015-11-18;PS4;1.0.1;p26dbp40edp;lose;394.771105660544
2015-12-06;PC;1.0.2;pbe26p11e6p;win;385.671974998694
2015-11-18;PS4;1.0.1;p606cp4fe8p;lose;450.622074818878
2015-12-09;PC;1.0.2;pbe26p11e6p;lose;476.858741070348
2015-11-17;PC;1.0.1;p8db3p4f3zp;win;290.555413663017
2015-11-18;PS4;1.0.1;pz7z3p11e7p;win;512.732009513582
2015-11-22;PS4;1.0.1;p1ae0p4800p;lose;268.501376659144
2015-11-23;PC;1.0.1;pfaz4p40e4p;win;480.155313679579
2015-11-30;PC;1.0.1;pb7d4p44c1p;lose;394.818811000717
2015-12-05;PC;1.0.2;p8zb8p11e7p;lose;410.583803240776
2015-12-04;PC;1.0.2;p2az8p11e7p;lose;544.398610154441
2015-11-18;PC;1.0.1;p03c7p4ccap;lose;269.2337338194
2015-12-09;PC;1.0.2;pdbb6p11e6p;win;397.236648597297
2015-11-31;PC;1.0.1;p34f0p4e4ap;win;412.279276773013
2015-11-17;PC;1.0.1;p9871p11e7p;win;314.365568526009
2015-12-03;PC;1.0.1;pc01zp11e6p;win;322.951151604288
2015-12-08;PS4;1.0.2;pzc81p43eep;win;493.130495108241
2015-12-08;PC;1.0.2;pz634p11e7p;lose;462.907729029719
2015-12-06;PS4;1.0.2;p60ezp11e7p;win;301.047974322963
2015-11-18;PC;1.0.1;p6718p11e7p;win;406.277769961127
2015-11-24;PC;1.0.1;p83a1p4ebzp;win;281.457534674611
2015-11-21;PS4;1.0.1;p204ap4af9p;lose;406.627381598459
2015-11-29;PC;1.0.1;pe8e7p40a9p;win;421.919805144092
2015-11-17;PC;1.0.1;p1007p4fz4p;lose;370.400276283299
2015-11-12;PC;1.0.1;p1z6bp11e7p;lose;298.05853851772
2015-12-04;PC;1.0.2;pc08ap11e6p;win;307.16973294307
2015-11-27;PC;1.0.1;pca23p11e6p;lose;269.917384500619
2015-11-29;PS4;1.0.1;pe9a6p4db2p;lose;449.549580786241
2015-11-28;PC;1.0.1;p0dbbp401dp;lose;452.619476337376
2015-11-15;PS4;1.0.1;pe3e9p4122p;lose;268.387748780528
2015-12-11;PC;1.0.2;pd942p11e6p;win;371.478947902587
2015-11-25;PS4;1.0.1;pz42dp418dp;win;552.758678727984
2015-12-05;PC;1.0.2;pzd27p40edp;win;573.235742329223
2015-12-08;PC;1.0.2;p6ed6p4db8p;lose;462.930971888312
2015-11-16;PS4;1.0.1;pz00cp4163p;lose;363.798364662546
2015-12-07;PS4;1.0.2;p84e3p423dp;win;329.361509394076
2015-11-21;PC;1.0.1;pczf6p4848p;win;499.221911713846
2015-12-03;PC;1.0.1;pbe73p11e6p;win;349.797117314345
2015-12-07;PS4;1.0.2;p8fd4p4280p;lose;287.197851169523
2015-12-04;PC;1.0.2;pc81ap11e6p;win;579.382874245326
2015-12-05;PS4;1.0.2;pa968p11e7p;lose;294.792470828247
2015-12-12;PC;1.0.2;pbe2bp11e6p;lose;373.339132197528
2015-11-14;PC;1.0.1;pbe28p11e6p;win;402.187213873559
2015-12-08;PS4;1.0.2;p61e0p4eacp;win;565.396886315013
2015-12-09;PS4;1.0.2;pe4cap4344p;lose;415.674684337083
2015-11-25;PC;1.0.1;p8d8zp41abp;win;397.805724712053
2015-12-04;PS4;1.0.2;p9c4ap11e7p;win;386.699532508984
2015-11-20;PC;1.0.1;pfb0bp4229p;lose;316.911858482763
2015-12-01;PC;1.0.1;p284bp4ba1p;win;482.594163578438
2015-11-31;PC;1.0.1;pccbcp11e6p;lose;513.684830529506
2015-12-08;PC;1.0.2;pc1dep4af3p;lose;376.532639870837
2015-11-18;PC;1.0.1;pc461p11e6p;lose;420.599952384878
2015-11-18;PC;1.0.1;p7be6p49dcp;win;542.40427082313
2015-11-23;PS4;1.0.1;pcz07p424zp;lose;388.975828256786
2015-11-21;PS4;1.0.1;p866ap11e7p;win;484.774208443085
2015-12-08;PC;1.0.2;p4d1ap11e7p;lose;457.446881270488
2015-11-29;PC;1.0.1;p614dp11e7p;lose;466.858095329776
2015-11-23;PC;1.0.1;pd993p47eap;win;563.472760035019
2015-11-31;PS4;1.0.1;pe3e9p4122p;lose;383.305220849118
2015-11-18;PC;1.0.1;p34fcp11e7p;lose;389.453135282111
2015-11-21;PC;1.0.1;pbea3p11e6p;lose;522.83244062767
2015-11-25;PC;1.0.1;pd0f8p11e6p;lose;457.207555508926
2015-12-10;PS4;1.0.2;p6023p47d6p;lose;395.348318986068
2015-11-16;PS4;1.0.1;p744fp4483p;win;335.675508132755
2015-11-29;PC;1.0.1;p0z30p4z64p;lose;516.649416528717
2015-11-22;PC;1.0.1;p2be0p4db2p;win;409.196402218566
2015-12-02;PC;1.0.1;pzza1p11e7p;win;545.249200318948
2015-12-12;PC;1.0.2;p44z0p11e7p;lose;542.794460114795
2015-12-01;PC;1.0.1;p74bcp11e7p;lose;463.785399920424
2015-12-03;PC;1.0.1;pd77zp11e6p;win;469.055217395697
2015-11-17;PC;1.0.1;p87ddp4afzp;lose;308.355756148523
2015-11-24;PS4;1.0.1;pz7d6p11e7p;win;405.408240577269
2015-12-12;PS4;1.0.2;p96b6p11e7p;lose;352.936158650391
2015-12-01;PS4;1.0.1;pcaz1p443fp;lose;362.202142450663
2015-12-05;PS4;1.0.2;pzdd6p11e7p;lose;451.466030672016
2015-11-18;PC;1.0.1;p410dp4088p;lose;417.59430419366
2015-12-11;PC;1.0.2;pf21ep4b97p;win;574.740757175964
2015-11-15;PC;1.0.1;pcb36p4370p;lose;474.292259522065
2015-11-23;PC;1.0.1;pca92p11e6p;lose;408.476145049769
2015-12-03;PC;1.0.1;pc8z3p11e6p;win;425.0924869527
2015-12-10;PS4;1.0.2;p473cp4a46p;lose;523.238439414999
2015-11-29;PS4;1.0.1;pb33ep40aap;lose;418.521613635924
2015-11-12;PC;1.0.1;pcz3ep11e6p;lose;375.514189191666
2015-12-07;PS4;1.0.2;p9f4cp487dp;lose;472.787043487065
2015-12-08;PC;1.0.2;p6ed6p4db8p;win;300.947052579065
2015-11-20;PC;1.0.1;pa63fp4b4ep;win;389.973961506291
2015-11-22;PC;1.0.1;p1z3dp11e7p;win;515.235197626475
2015-12-01;PC;1.0.1;p9827p4272p;lose;460.201091281007
2015-11-21;PC;1.0.1;pfbbcp11e6p;lose;351.890313897466
2015-12-07;PS4;1.0.2;p897dp11e7p;lose;444.095936971001
2015-11-29;PC;1.0.1;p42c3p11e7p;lose;363.235626970892
2015-11-28;PC;1.0.1;pcb36p4370p;lose;472.631490475682
2015-12-08;PS4;1.0.2;pz1dap4eazp;win;469.0330461757
2015-11-30;PC;1.0.1;pd328p11e6p;lose;321.565606833792
2015-11-18;PC;1.0.1;p2az8p11e7p;lose;470.945243384178
2015-12-12;PS4;1.0.2;p2b64p4432p;lose;539.481791848415
2015-11-24;PS4;1.0.1;pf628p4f66p;win;440.44492200662
2015-11-26;PC;1.0.1;p4989p488ap;lose;517.090759179608
2015-11-12;PC;1.0.1;pfbbcp11e6p;lose;482.943413832424
2015-11-21;PS4;1.0.1;paa7ap4913p;lose;482.607900597303
2015-12-03;PC;1.0.1;p8ac1p11e7p;lose;341.964411388079
2015-12-11;PC;1.0.2;pbd8zp11e6p;lose;271.091647820962
2015-12-06;PS4;1.0.2;p204ap4af9p;lose;345.870630792006
2015-11-15;PC;1.0.1;pz634p11e7p;win;484.122908529047
2015-11-30;PC;1.0.1;pc0f6p4z4zp;lose;360.506492114134
2015-12-01;PS4;1.0.1;pf1d6p4ca1p;win;405.182935854663
2015-11-25;PC;1.0.1;p9b3fp11e7p;lose;387.738193474976
2015-11-29;PS4;1.0.1;p78e8p11e7p;lose;312.432094781691
2015-11-12;PC;1.0.1;pb9dbp41a2p;lose;371.320098367612
2015-11-15;PC;1.0.1;p2be0p4db2p;win;552.468072922607
2015-12-11;PC;1.0.2;p99c3p11e7p;win;379.30483112515
2015-12-10;PS4;1.0.2;p94b9p11e7p;win;505.778400622926
2015-12-07;PS4;1.0.2;pc968p4z0bp;win;335.739460580093
2015-11-14;PC;1.0.1;pcd7cp4fb3p;win;336.812931798133
2015-11-13;PC;1.0.1;p4989p488ap;win;552.718525877002
2015-11-24;PC;1.0.1;p20d4p440fp;lose;456.036889647496
2015-12-12;PS4;1.0.2;p1c69p46eep;lose;340.487446573063
2015-11-31;PC;1.0.1;p98b2p46z8p;win;371.500299399568
2015-12-10;PC;1.0.2;pcacdp11e6p;lose;470.946769393715
2015-12-06;PS4;1.0.2;pzd21p413ep;lose;282.992350621482
2015-12-09;PC;1.0.2;pbe2fp11e6p;win;472.242728587063
2015-12-03;PC;1.0.1;pbdfep11e6p;win;577.264368242421
2015-12-01;PC;1.0.1;pb432p471fp;win;538.088611342617
2015-12-05;PS4;1.0.2;pf78bp42b3p;lose;424.078535908832
2015-12-07;PC;1.0.2;pc3d8p11e6p;lose;493.825752769234
2015-12-09;PC;1.0.2;pbe03p11e6p;win;554.111859812651
2015-11-13;PS4;1.0.1;p1edcp4381p;lose;321.529261483744
2015-11-19;PC;1.0.1;pe8e7p40a9p;win;499.705048189388
2015-12-11;PC;1.0.2;p4c71p424bp;lose;377.932428041843
2015-11-28;PC;1.0.1;p97eep11e7p;win;325.18072039103
2015-11-24;PS4;1.0.1;p74fzp11e7p;win;543.819328580736
2015-12-03;PC;1.0.1;p821bp43fbp;lose;397.409704843311
2015-11-31;PC;1.0.1;p7b8zp404ap;win;439.636716938677
2015-11-25;PC;1.0.1;pz760p11e7p;win;433.655501001057
2015-11-31;PC;1.0.1;p8e47p491cp;win;574.272818575879
2015-12-07;PC;1.0.2;p97eep11e7p;lose;505.77813639648
2015-12-11;PC;1.0.2;p707ap11e7p;win;459.16909318744
2015-12-02;PC;1.0.1;pz03zp48c3p;win;482.23642313375
2015-12-02;PS4;1.0.1;pez1zp41dbp;win;392.930401419733
2015-11-22;PS4;1.0.1;p631cp11e7p;win;410.445782685963
2015-11-28;PC;1.0.1;pf20cp40e4p;win;450.521572250378
2015-12-03;PS4;1.0.1;pzdbbp11e7p;win;348.438774499043
2015-11-24;PC;1.0.1;p8z8bp11e7p;win;538.554163706624
2015-11-15;PS4;1.0.1;pz3dbp11e7p;win;500.07279158648
2015-12-04;PS4;1.0.2;pz00cp4163p;lose;352.456769465218
2015-11-16;PS4;1.0.1;pa6c1p11e7p;win;363.987458868649
2015-12-10;PS4;1.0.2;p7d9ep11e7p;win;361.813444212606
2015-11-24;PC;1.0.1;p184dp43e9p;lose;484.836010027554
2015-11-20;PS4;1.0.1;p01c2p4dd3p;win;472.394937216408
2015-12-05;PS4;1.0.2;pf30dp41a0p;win;406.505085526861
2015-11-24;PS4;1.0.1;p9a82p11e7p;lose;335.13618219414
2015-11-26;PC;1.0.1;p960ap4ze8p;win;312.391999212262
2015-11-29;PC;1.0.1;p3290p4ee4p;win;554.592350083668
2015-11-18;PC;1.0.1;p1e3bp11e7p;lose;315.03519265595
2015-11-13;PS4;1.0.1;pb0z7p421bp;win;505.350267418765
2015-11-23;PC;1.0.1;pzcc0p11e7p;win;465.582944986662
2015-11-31;PC;1.0.1;p60z0p4f80p;lose;262.863360733789
2015-11-22;PC;1.0.1;pbea3p11e6p;win;388.684548010361
2015-11-24;PC;1.0.1;pzb1cp49zfp;lose;456.514877996514
2015-12-07;PS4;1.0.2;p6z8dp40fep;win;417.680581675021
2015-11-24;PS4;1.0.1;p94f3p11e7p;lose;469.968213093626
2015-11-14;PS4;1.0.1;p9b46p4fcdp;win;504.387221840192
2015-12-01;PC;1.0.1;p6f0cp11e7p;lose;478.625916052858
2015-12-06;PS4;1.0.2;p8a88p4701p;lose;303.725925219057
2015-11-27;PC;1.0.1;p1802p4ae2p;win;453.269466190315
2015-11-12;PS4;1.0.1;p7277p11e7p;win;397.181644521537
2015-12-12;PC;1.0.2;pe8e7p40a9p;win;408.946875629923
2015-11-21;PC;1.0.1;p8zc0p11e7p;lose;496.146748266315
2015-11-12;PC;1.0.1;pac2dp471ap;win;480.898822001416
2015-12-12;PS4;1.0.2;p204ap4af9p;win;328.858608586797
2015-11-14;PS4;1.0.1;pb03ap47ffp;lose;483.857320393842
2015-11-23;PS4;1.0.1;p9bbep11e7p;lose;498.851657074902
2015-12-12;PS4;1.0.2;p6e6zp4d91p;lose;331.105547723023
2015-11-31;PS4;1.0.1;p6dabp11e7p;lose;496.417102981558
2015-12-06;PC;1.0.2;pbe99p11e6p;win;374.863209638602
2015-11-15;PC;1.0.1;p3d39p11e7p;lose;303.641903568941
2015-11-24;PC;1.0.1;pbe26p11e6p;win;523.923731800755
2015-12-07;PS4;1.0.2;pb0z7p421bp;lose;418.591057715029
2015-11-18;PC;1.0.1;pc4a3p11e6p;win;306.808066082279
2015-11-17;PC;1.0.1;pccbcp11e6p;win;330.740842664509
2015-12-07;PS4;1.0.2;pb33ep40aap;lose;338.674684788738
2015-12-07;PS4;1.0.2;pa4dcp11e7p;lose;329.631138379168
2015-12-04;PC;1.0.2;pe8afp11e6p;win;495.390061203016
2015-11-31;PC;1.0.1;pbezfp11e6p;lose;347.959964865136
2015-11-25;PC;1.0.1;p31d7p4bz7p;lose;316.386789549489
2015-11-28;PS4;1.0.1;pd24cp4db3p;lose;522.465290297131
2015-11-29;PC;1.0.1;p9b06p11e7p;lose;301.948070563526
2015-11-19;PC;1.0.1;pc381p11e6p;win;404.153721800598
2015-11-26;PC;1.0.1;pc430p11e6p;win;295.827433142376
2015-11-13;PS4;1.0.1;p31d1p443ap;win;392.466716502182
2015-11-24;PS4;1.0.1;p204ap4af9p;lose;379.762698750877
2015-12-05;PS4;1.0.2;p2f90p4fc7p;lose;307.590292113076
2015-11-29;PS4;1.0.1;pa463p4c99p;win;445.713102324787
2015-11-15;PS4;1.0.1;pz98cp11e7p;lose;391.029375928289
2015-12-08;PS4;1.0.2;p2daep46dbp;win;465.65672296906
2015-11-25;PS4;1.0.1;pdbz2p429ap;lose;321.734188181028
2015-12-06;PC;1.0.2;pb19fp4b88p;win;524.960301613942
2015-11-25;PC;1.0.1;p1ac9p11e7p;lose;448.157525275044
2015-11-24;PC;1.0.1;pca23p11e6p;lose;501.997713928996
2015-11-24;PC;1.0.1;p264ep4c76p;lose;459.232536150855
2015-11-24;PS4;1.0.1;p34e0p4c14p;lose;410.563630127557
2015-11-21;PS4;1.0.1;p9c4ap11e7p;win;408.013778262424
2015-11-16;PC;1.0.1;p707ap11e7p;lose;482.345508400296
2015-11-16;PC;1.0.1;pc47dp11e6p;win;566.912780919155
2015-11-16;PC;1.0.1;pbd87p11e6p;win;467.595070526172
2015-12-11;PC;1.0.2;pbd87p11e6p;win;601.271820037541
2015-12-10;PC;1.0.2;p14eep11e7p;win;466.304983461908
2015-11-22;PC;1.0.1;p1ac9p11e7p;lose;421.002610699054
2015-11-18;PC;1.0.1;p8811p11e7p;win;438.294916799544
2015-11-13;PS4;1.0.1;p6204p11e7p;lose;316.325339964849
2015-12-08;PC;1.0.2;p4823p11e7p;win;414.733129273155
2015-12-07;PS4;1.0.2;pe4f7p4462p;lose;293.385201667466
2015-11-22;PS4;1.0.1;paa0ap4c0dp;win;352.576769335151
2015-11-31;PC;1.0.1;pbe99p11e6p;win;286.760701666706
2015-11-12;PC;1.0.1;p8b63p11e7p;lose;282.930577229939
2015-11-19;PC;1.0.1;pdaffp46dcp;lose;378.203785081237
2015-12-12;PC;1.0.2;p962ap4z43p;win;413.008645941018
2015-12-10;PS4;1.0.2;pe677p484bp;win;564.402902533469
2015-11-20;PS4;1.0.1;p8b64p11e7p;win;436.127702640368
2015-11-27;PC;1.0.1;pd84cp497dp;win;319.488294696052
2015-12-09;PC;1.0.2;p4261p44e7p;lose;542.756770803771
2015-12-01;PS4;1.0.1;p79f4p11e7p;lose;500.21630642667
2015-12-03;PC;1.0.1;p08bap4f1ep;win;550.366736123432
2015-11-13;PS4;1.0.1;pzbc2p11e7p;win;293.237669856565
2015-12-02;PC;1.0.1;pbe99p11e6p;lose;303.859377624275
2015-12-09;PS4;1.0.2;p86zep44cep;lose;363.276791619952
2015-11-24;PS4;1.0.1;pe989p4e07p;win;351.375486451307
2015-11-20;PC;1.0.1;p8aa9p4f4dp;lose;354.063371808981
2015-11-31;PS4;1.0.1;pz796p11e7p;win;352.505325613994
2015-11-15;PS4;1.0.1;pa968p11e7p;win;309.285043441127
2015-11-31;PS4;1.0.1;p79f4p11e7p;lose;318.086338738455
2015-12-06;PS4;1.0.2;p1ce3p44acp;lose;366.449841950989
2015-11-16;PS4;1.0.1;p2778p46acp;win;562.331409487714
2015-11-19;PS4;1.0.1;pb33ep40aap;lose;472.672920051845
2015-12-08;PC;1.0.2;pez7bp412ap;win;567.637828746388
2015-11-29;PC;1.0.1;p3978p11e7p;win;386.860549034059
2015-11-30;PC;1.0.1;pcf4ap11e6p;win;383.265573345003
2015-11-29;PC;1.0.1;pcef7p424ap;win;453.710968352398
2015-11-31;PC;1.0.1;pb67dp4zbzp;lose;326.770428710503
2015-11-15;PS4;1.0.1;pz9f1p11e7p;win;301.544684908625
2015-12-04;PC;1.0.2;paf4cp40b1p;lose;491.940721756675
2015-11-13;PS4;1.0.1;pc720p4afdp;lose;517.156502759616
2015-12-01;PS4;1.0.1;p1c99p40a9p;lose;305.37274312949
2015-12-04;PS4;1.0.2;pf30dp41a0p;win;382.392046627468
2015-12-07;PS4;1.0.2;pfcfzp4z4dp;lose;537.589709623854
2015-12-02;PC;1.0.1;p16e7p4a26p;win;416.497288665734
2015-11-30;PC;1.0.1;pc430p11e6p;win;440.689370881863
2015-12-04;PS4;1.0.2;p7a71p11e7p;win;332.239524479339
2015-11-23;PC;1.0.1;p14eep11e7p;win;575.046462157015
2015-11-25;PS4;1.0.1;p8dbap11e7p;win;385.788559417271
2015-12-09;PC;1.0.2;p66zzp4f7cp;lose;461.553375568389
2015-12-08;PC;1.0.2;pb0c7p4062p;win;448.436612244584
2015-12-01;PC;1.0.1;p74bcp11e7p;lose;460.181179101769
2015-12-08;PC;1.0.2;p2ddep4d38p;win;319.088057604798
2015-12-04;PC;1.0.2;pc22dp11e6p;lose;544.007025532863
2015-12-08;PS4;1.0.2;p631cp11e7p;win;599.3913399978
2015-11-13;PS4;1.0.1;p4e43p4c3fp;lose;299.886974214788
2015-12-01;PS4;1.0.1;p4ac3p4edfp;win;519.766837885907
2015-11-27;PC;1.0.1;pe8afp11e6p;lose;466.024739254711
2015-12-12;PC;1.0.2;pa6e6p11e7p;lose;549.761479829177
2015-12-11;PS4;1.0.2;p8fd4p4280p;lose;552.550402232574
2015-11-22;PS4;1.0.1;pzd8fp11e7p;lose;472.563364298615
2015-12-04;PS4;1.0.2;p2f90p4fc7p;lose;307.810204309189
2015-11-21;PC;1.0.1;p30dbp414ap;win;515.720289432034
2015-11-17;PS4;1.0.1;pzd8fp11e7p;lose;469.107794146732
2015-11-20;PS4;1.0.1;pd084p4b07p;win;380.651054843932
2015-11-24;PS4;1.0.1;p439bp4731p;lose;330.846609862456
2015-12-04;PS4;1.0.2;p1ae0p4800p;win;441.352335858617
2015-11-17;PC;1.0.1;p4989p488ap;lose;318.654800419382
2015-12-04;PC;1.0.2;p9827p4272p;lose;540.87153718708
2015-11-18;PC;1.0.1;pzb1cp49zfp;win;487.264338265993
2015-11-23;PS4;1.0.1;p9234p11e7p;win;460.118942191317
2015-11-24;PS4;1.0.1;pza1dp4f9ap;win;557.742035726104
