store_item_name;client_id;Date;dollar_spent
pack_c;pcf4ap11e6p;2015-12-09;1.99
bundle_1;p370ep47cbp;2015-12-05;15.99
pack_c;pzc33p11e7p;2015-12-12;1.99
pack_a;peea1p4zfbp;2015-12-03;0.99
bundle_1;p7721p4e84p;2015-11-12;15.99
pack_b;p1ec9p47b4p;2015-11-28;1.2
pack_a;pf1d6p4ca1p;2015-11-19;0.99
bundle_1;p14bzp11e7p;2015-12-10;15.99
pack_d;p334ap4d9cp;2015-11-15;2.5
bundle_8;p33c9p4174p;2015-11-19;18.5
pack_c;pdzf0p4610p;2015-12-12;1.99
pack_a;p0716p11e7p;2015-12-12;0.99
bundle_1;p6902p4fbep;2015-12-04;15.99
pack_e;pf876p4076p;2015-12-09;5
bundle_8;pbe2cp11e6p;2015-11-25;18.5
bundle_10;pce24p11e6p;2015-11-12;18.5
bundle_3;pa7aap43eap;2015-12-12;21.99
pack_c;p14d0p11e7p;2015-11-17;1.99
bundle_3;pze78p11e7p;2015-11-13;21.99
pack_c;pf4bbp4e69p;2015-12-02;1.99
pack_b;pd86dp473ep;2015-12-01;1.2
pack_a;pdeacp11e6p;2015-11-30;0.99
pack_c;p02f9p44f1p;2015-12-06;1.99
pack_e;p614dp11e7p;2015-12-02;5
pack_c;pazfap11e7p;2015-11-17;1.99
pack_c;pa960p4ec2p;2015-11-25;1.99
pack_e;pzzf2p11e7p;2015-12-06;5
pack_a;p6736p4198p;2015-11-21;0.99
bundle_9;p4e3ap4236p;2015-11-19;18.5
pack_a;p6z90p11e7p;2015-12-04;0.99
pack_a;pbe94p11e6p;2015-11-17;0.99
pack_d;pacc3p4ff8p;2015-11-30;2.5
pack_a;p1ae4p4b1bp;2015-11-27;0.99
pack_b;pcbacp4feap;2015-11-15;1.2
pack_b;p1c6fp4677p;2015-11-21;1.2
pack_a;p24c6p4bebp;2015-11-23;0.99
pack_e;p28ccp4472p;2015-11-21;5
pack_e;p03b9p48f3p;2015-11-12;5
pack_a;p9b64p11e7p;2015-12-03;0.99
bundle_3;p90zep11e7p;2015-11-27;21.99
pack_b;pbfa9p11e6p;2015-11-29;1.2
pack_b;pefacp4z21p;2015-11-26;1.2
pack_a;pcb78p11e6p;2015-11-26;0.99
pack_c;p1ec9p47b4p;2015-12-11;1.99
bundle_2;pbfc1p11e6p;2015-12-02;1.5
pack_c;p1d0cp4179p;2015-11-27;1.99
pack_c;pb38bp41z4p;2015-11-26;1.99
pack_a;pezc8p11e6p;2015-11-14;0.99
pack_c;p9a14p4z92p;2015-12-01;1.99
pack_b;pa0czp4dcep;2015-12-10;1.2
pack_e;pad30p432zp;2015-11-18;5
pack_a;pbdf0p11e6p;2015-11-23;0.99
pack_b;pf811p427bp;2015-12-06;1.2
pack_b;p8fd4p4280p;2015-12-06;1.2
bundle_3;pdbb6p11e6p;2015-12-10;21.99
bundle_10;pc882p11e6p;2015-12-02;18.5
pack_b;p3313p11e7p;2015-11-19;1.2
pack_a;pza94p49zbp;2015-11-24;0.99
bundle_8;p36d9p4c00p;2015-11-28;18.5
pack_e;p28ccp4472p;2015-12-06;5
bundle_10;p3920p11e7p;2015-11-12;18.5
pack_b;pb03ap47ffp;2015-11-17;1.2
pack_a;pd62bp499cp;2015-12-09;0.99
pack_a;p996ep11e7p;2015-12-01;0.99
pack_a;p7663p4c96p;2015-12-11;0.99
bundle_9;pa960p4ec2p;2015-11-16;18.5
pack_a;p87bap11e7p;2015-11-19;0.99
pack_b;p4bffp11e7p;2015-11-17;1.2
pack_a;p9a4ap11e7p;2015-11-17;0.99
pack_a;pcb78p11e6p;2015-11-21;0.99
pack_a;p9b7dp11e7p;2015-12-11;0.99
bundle_2;p9b7dp11e7p;2015-11-28;1.5
pack_c;p9bcbp11e7p;2015-12-09;1.99
pack_c;p1927p4d8dp;2015-12-05;1.99
pack_a;pa169p40d8p;2015-11-26;0.99
pack_c;p9b01p11e7p;2015-12-01;1.99
pack_c;pd949p4033p;2015-12-03;1.99
pack_a;p0e7zp4eefp;2015-11-17;0.99
bundle_9;pbe03p11e6p;2015-11-23;18.5
pack_a;pf884p490zp;2015-11-28;0.99
pack_a;pa03cp4z93p;2015-12-04;0.99
pack_c;p9c1ep49f2p;2015-12-06;1.99
pack_e;p8efbp11e7p;2015-12-11;5
pack_a;p284bp4ba1p;2015-12-09;0.99
pack_c;p8e97p4b2dp;2015-12-11;1.99
pack_a;p61zfp11e7p;2015-11-14;0.99
pack_a;pcz07p424zp;2015-12-04;0.99
pack_a;p1ec9p47b4p;2015-11-19;0.99
pack_a;p2f4cp11e7p;2015-11-25;0.99
bundle_3;pz1f0p11e7p;2015-12-10;21.99
pack_c;p1c08p460dp;2015-12-04;1.99
pack_c;pab31p40b2p;2015-12-02;1.99
pack_e;p9268p441ep;2015-11-16;5
bundle_8;p4bccp4f4ap;2015-12-12;18.5
pack_c;p7700p11e7p;2015-11-21;1.99
bundle_1;pbdc9p11e6p;2015-12-01;15.99
pack_a;p083cp11e7p;2015-11-20;0.99
bundle_8;p1bb8p40f9p;2015-12-04;18.5
pack_c;p1007p4fz4p;2015-11-14;1.99
pack_e;pz367p11e7p;2015-12-11;5
pack_a;pe8f3p4d7zp;2015-12-09;0.99
pack_d;p19dfp11e7p;2015-11-30;2.5
pack_a;pfez0p41zfp;2015-11-18;0.99
pack_b;p6af3p44b7p;2015-12-02;1.2
pack_a;pe227p11e6p;2015-12-02;0.99
bundle_2;p9bdcp11e7p;2015-12-08;1.5
pack_a;p8c77p4f3cp;2015-12-05;0.99
pack_c;pczbap4facp;2015-11-18;1.99
pack_c;p9c18p11e7p;2015-11-26;1.99
pack_a;p7fzep42dap;2015-12-12;0.99
pack_a;p73c9p494cp;2015-11-25;0.99
pack_a;pedbzp442cp;2015-12-11;0.99
pack_a;pafa1p4df0p;2015-11-19;0.99
pack_b;pz76ep11e7p;2015-12-08;1.2
pack_a;p9a8ap11e7p;2015-12-11;0.99
pack_b;pe6b1p11e6p;2015-11-22;1.2
pack_a;pa41zp4396p;2015-11-28;0.99
pack_a;p2fe0p4766p;2015-12-09;0.99
pack_a;pezfcp11e6p;2015-11-14;0.99
pack_e;pza1dp4f9ap;2015-12-04;5
pack_c;p14bzp11e7p;2015-11-14;1.99
bundle_8;p203cp4287p;2015-12-02;18.5
bundle_9;pc7bap11e6p;2015-11-20;18.5
pack_d;pe930p11e6p;2015-11-27;2.5
pack_c;p8c4fp4zfcp;2015-12-09;1.99
bundle_2;p03fep4e06p;2015-11-12;1.5
pack_c;p284bp4ba1p;2015-11-17;1.99
bundle_1;p9a4ep11e7p;2015-12-07;15.99
bundle_10;p1e2bp4d78p;2015-12-06;18.5
pack_a;pad63p4bbap;2015-12-01;0.99
bundle_1;p8e47p491cp;2015-12-03;15.99
bundle_10;pbeazp11e6p;2015-11-22;18.5
pack_a;p14b1p11e7p;2015-11-12;0.99
pack_c;p8ed3p4ff2p;2015-11-28;1.99
bundle_3;pe8d9p11e6p;2015-12-12;21.99
pack_a;p3d74p4d1cp;2015-12-07;0.99
pack_c;pb4b6p48bep;2015-12-03;1.99
pack_c;pcd7cp4fb3p;2015-12-02;1.99
pack_e;p2b8fp4086p;2015-11-19;5
pack_a;pezc8p11e6p;2015-12-12;0.99
bundle_9;p1d77p11e7p;2015-11-26;18.5
pack_b;pz1c4p11e7p;2015-11-29;1.2
pack_c;p39z9p11e7p;2015-11-30;1.99
pack_a;p4837p4f04p;2015-12-06;0.99
bundle_2;pd41cp4032p;2015-12-07;1.5
pack_c;pb7d4p4a4ap;2015-11-27;1.99
bundle_10;pafa1p4df0p;2015-11-13;18.5
pack_c;p997zp11e7p;2015-11-31;1.99
bundle_3;p613zp11e7p;2015-12-01;21.99
pack_c;pzfbbp476cp;2015-12-01;1.99
bundle_1;p9cfap11e7p;2015-11-31;15.99
bundle_2;p8bc4p11e7p;2015-11-17;1.5
pack_a;p6f8bp4f9bp;2015-12-08;0.99
pack_c;pczccp11e6p;2015-11-29;1.99
pack_e;pcabdp11e6p;2015-11-20;5
pack_a;p6e01p11e7p;2015-12-09;0.99
pack_a;p7d93p491bp;2015-11-14;0.99
pack_a;p8zb0p11e7p;2015-11-13;0.99
pack_a;p80aap4z82p;2015-11-22;0.99
pack_a;p12f3p416ep;2015-11-27;0.99
pack_e;p04afp424ap;2015-12-09;5
pack_a;pfaefp4278p;2015-12-06;0.99
pack_d;pcd7cp4fb3p;2015-11-14;2.5
pack_a;pcb78p11e6p;2015-12-12;0.99
pack_a;pe9cfp40c4p;2015-11-17;0.99
bundle_9;pzc2zp11e7p;2015-12-05;18.5
pack_e;pc434p11e6p;2015-12-10;5
bundle_8;p8a84p4929p;2015-11-19;18.5
pack_e;pbe0dp11e6p;2015-11-13;5
bundle_3;p9az1p11e7p;2015-11-27;21.99
pack_a;p0z2fp4f69p;2015-11-29;0.99
pack_c;pz8e6p462ap;2015-11-25;1.99
bundle_2;p4e3ap4236p;2015-11-22;1.5
pack_a;pbe94p11e6p;2015-11-16;0.99
pack_b;pzc33p11e7p;2015-11-25;1.2
pack_b;pd6c6p4df6p;2015-11-14;1.2
pack_c;p31d1p443ap;2015-11-12;1.99
pack_a;pe9eep4b90p;2015-11-20;0.99
pack_e;p1fazp4zaap;2015-12-01;5
pack_b;pcz44p11e6p;2015-11-17;1.2
pack_b;p9e1dp11e7p;2015-12-11;1.2
pack_c;pzcd7p11e7p;2015-11-14;1.99
pack_e;p999bp11e7p;2015-12-06;5
pack_a;pa612p4c10p;2015-11-14;0.99
pack_e;p447zp4a63p;2015-11-25;5
pack_d;p048cp44bfp;2015-12-02;2.5
bundle_1;pc8e6p4f93p;2015-12-07;15.99
pack_b;pbfc1p11e6p;2015-11-30;1.2
pack_b;pz33dp11e7p;2015-12-07;1.2
pack_a;pc43ap11e6p;2015-11-20;0.99
pack_e;p834zp49b6p;2015-12-10;5
pack_c;pf9eap4e6dp;2015-12-06;1.99
pack_a;p9cabp48d9p;2015-12-03;0.99
pack_a;p3zbdp46e8p;2015-11-14;0.99
pack_d;pzbbap11e7p;2015-12-02;2.5
bundle_3;pz186p11e7p;2015-12-08;21.99
pack_a;p9b1cp11e7p;2015-11-19;0.99
pack_a;p60z0p4f80p;2015-11-28;0.99
pack_e;p2b6fp4889p;2015-12-09;5
pack_e;pzf21p4b61p;2015-11-14;5
pack_a;pbedbp11e6p;2015-12-01;0.99
pack_e;pbedbp11e6p;2015-11-25;5
bundle_3;p6204p11e7p;2015-11-12;21.99
pack_c;p2b64p4432p;2015-11-12;1.99
pack_c;p0130p479bp;2015-11-31;1.99
pack_a;p61fzp11e7p;2015-11-23;0.99
pack_a;p9c36p11e7p;2015-12-12;0.99
pack_d;pz7bep11e7p;2015-11-19;2.5
bundle_9;pzzecp11e7p;2015-12-01;18.5
pack_a;pczf6p4848p;2015-12-07;0.99
pack_a;p3b23p48z6p;2015-12-11;0.99
bundle_9;paz14p4cadp;2015-12-04;18.5
pack_a;p9933p4d3dp;2015-12-05;0.99
pack_e;p97eep11e7p;2015-11-13;5
bundle_2;p8az7p11e7p;2015-11-23;1.5
pack_e;p93fap11e7p;2015-11-23;5
pack_a;p99zdp11e7p;2015-11-23;0.99
pack_a;pc6f8p4133p;2015-11-31;0.99
pack_c;p4e84p42fbp;2015-12-03;1.99
pack_c;pca03p4118p;2015-11-14;1.99
pack_e;p4649p11e7p;2015-11-29;5
pack_e;pcc17p11e6p;2015-11-13;5
pack_a;p2bz8p11e7p;2015-11-25;0.99
pack_a;pze4dp11e7p;2015-12-06;0.99
pack_c;pc40dp46d0p;2015-12-09;1.99
pack_c;p9ab1p11e7p;2015-11-13;1.99
pack_c;p1689p11e7p;2015-11-12;1.99
pack_a;pe7eap4z01p;2015-11-28;0.99
pack_c;pd6c6p4df6p;2015-11-14;1.99
pack_a;pe3b0p4daap;2015-12-09;0.99
pack_d;p4d1bp11e7p;2015-12-04;2.5
bundle_1;p4609p11e7p;2015-12-05;15.99
pack_a;pc32dp11e6p;2015-12-05;0.99
pack_a;p9d39p11e7p;2015-11-13;0.99
bundle_9;pz360p11e7p;2015-12-08;18.5
pack_a;p1ca3p11e7p;2015-11-17;0.99
pack_e;pbfa9p11e6p;2015-11-22;5
bundle_1;p04z3p47z3p;2015-11-14;15.99
pack_a;pc01zp11e6p;2015-12-03;0.99
pack_b;p0d0ep4ea4p;2015-11-17;1.2
pack_a;p9899p11e7p;2015-11-22;0.99
pack_a;pc434p11e6p;2015-12-03;0.99
pack_a;pc06ep11e6p;2015-11-25;0.99
bundle_10;p3d39p11e7p;2015-12-12;18.5
pack_a;pz660p11e7p;2015-11-15;0.99
pack_c;pbecap11e6p;2015-12-02;1.99
pack_e;pz00cp4163p;2015-11-19;5
pack_a;p2z0bp11e7p;2015-11-30;0.99
pack_e;p60e0p40b4p;2015-11-13;5
bundle_1;pz3zfp11e7p;2015-12-06;15.99
pack_c;p6648p11e7p;2015-11-25;1.99
pack_a;p33c9p4174p;2015-11-19;0.99
pack_e;pdccdp44bdp;2015-12-06;5
pack_e;pcb39p11e6p;2015-11-20;5
pack_a;pe74ap49aep;2015-11-13;0.99
pack_c;p77aap48eap;2015-12-10;1.99
pack_a;pza02p11e7p;2015-11-23;0.99
pack_a;p1z0ep4169p;2015-12-04;0.99
pack_e;pda78p4a48p;2015-11-30;5
pack_e;pe370p4zf0p;2015-12-09;5
pack_e;pzac7p11e7p;2015-12-02;5
pack_a;p4z4zp4916p;2015-12-04;0.99
pack_a;p9a82p11e7p;2015-12-05;0.99
pack_a;p8261p461bp;2015-12-05;0.99
pack_a;pe91bp4c0bp;2015-12-04;0.99
pack_d;p7700p11e7p;2015-12-03;2.5
bundle_2;p02f9p44f1p;2015-11-21;1.5
bundle_1;pc3z7p11e6p;2015-11-19;15.99
pack_b;pbd9ap11e6p;2015-11-31;1.2
pack_a;pb676p4768p;2015-11-27;0.99
pack_a;pc099p11e6p;2015-12-02;0.99
bundle_10;p9a80p11e7p;2015-12-03;18.5
pack_c;pz4fap11e7p;2015-12-12;1.99
pack_a;pzf89p4928p;2015-11-16;0.99
pack_a;p6234p4fa3p;2015-11-17;0.99
pack_c;pb66zp4e7bp;2015-11-19;1.99
pack_e;pz760p11e7p;2015-12-12;5
bundle_10;p0634p4cedp;2015-11-16;18.5
pack_b;pazfap11e7p;2015-11-18;1.2
pack_e;pz8dzp11e7p;2015-12-05;5
pack_c;pz64zp11e7p;2015-11-17;1.99
pack_c;pc02zp11e6p;2015-11-12;1.99
bundle_10;p7c74p11e7p;2015-12-08;18.5
pack_c;pzac7p11e7p;2015-12-09;1.99
pack_c;pbde2p11e6p;2015-12-03;1.99
pack_d;p1d17p11e7p;2015-12-11;2.5
pack_e;p8331p11e7p;2015-12-11;5
bundle_3;p24cep11e7p;2015-12-10;21.99
bundle_9;p80e0p11e7p;2015-12-05;18.5
bundle_8;p36d9p4c00p;2015-11-22;18.5
bundle_3;pd4eep11e6p;2015-11-12;21.99
pack_c;p42abp11e7p;2015-11-24;1.99
pack_c;pdf79p40c6p;2015-11-14;1.99
pack_c;p7b43p4b3fp;2015-11-21;1.99
pack_b;p6eedp4b27p;2015-12-07;1.2
pack_b;p308dp40a0p;2015-12-09;1.2
pack_a;pce9fp11e6p;2015-11-17;0.99
pack_b;p04z3p47z3p;2015-12-10;1.2
pack_d;p9abcp11e7p;2015-12-02;2.5
pack_c;p96b6p11e7p;2015-11-25;1.99
pack_c;p42c3p11e7p;2015-12-03;1.99
pack_a;pdddap11e6p;2015-11-19;0.99
pack_e;pbe46p11e6p;2015-11-30;5
pack_a;ped49p44eap;2015-11-27;0.99
pack_b;pza94p49zbp;2015-11-27;1.2
pack_c;pfebzp11e6p;2015-11-20;1.99
pack_b;p03f2p4a22p;2015-11-23;1.2
pack_a;p9cdep11e7p;2015-12-07;0.99
bundle_8;pf6fzp4801p;2015-12-07;18.5
pack_a;p7za3p4e77p;2015-11-19;0.99
pack_c;p9066p46f1p;2015-12-04;1.99
pack_a;pc06ep11e6p;2015-12-04;0.99
pack_a;pb6e3p4277p;2015-11-28;0.99
pack_a;pz360p11e7p;2015-11-24;0.99
bundle_3;p94d8p44bap;2015-11-28;21.99
pack_c;p4zedp4cbcp;2015-12-01;1.99
pack_b;pcb78p11e6p;2015-11-20;1.2
pack_e;p40a2p11e7p;2015-12-07;5
pack_b;pd7cap11e6p;2015-11-19;1.2
pack_a;p439bp4731p;2015-11-20;0.99
pack_e;pdbecp11e6p;2015-11-31;5
pack_a;p08fcp11e7p;2015-11-13;0.99
pack_c;pda78p4a48p;2015-12-03;1.99
pack_c;p2f4cp11e7p;2015-12-05;1.99
pack_a;pzbfdp11e7p;2015-11-25;0.99
pack_a;pb471p4884p;2015-12-06;0.99
pack_c;pezfcp11e6p;2015-11-27;1.99
bundle_9;pff9ep4aeep;2015-11-16;18.5
pack_a;p7f30p4z1dp;2015-11-26;0.99
pack_e;pd142p4b2zp;2015-11-23;5
pack_c;pd47zp4adzp;2015-12-10;1.99
bundle_8;p1d77p11e7p;2015-11-27;18.5
pack_a;pcae3p11e6p;2015-11-24;0.99
pack_c;pcz6cp4z0ap;2015-12-11;1.99
pack_e;pz24zp4e69p;2015-12-02;5
pack_b;pc8a3p4d4zp;2015-12-10;1.2
pack_a;pd84cp497dp;2015-12-05;0.99
bundle_8;p98d9p42azp;2015-11-18;18.5
pack_b;pc47dp11e6p;2015-11-27;1.2
pack_d;pfz64p4cc9p;2015-11-20;2.5
pack_c;p48fap4b06p;2015-11-19;1.99
pack_e;p44z0p11e7p;2015-11-19;5
pack_a;p3az9p4a4ep;2015-11-28;0.99
pack_c;pbea0p11e6p;2015-11-24;1.99
pack_e;p9adbp11e7p;2015-12-12;5
pack_e;pf9f2p11e6p;2015-12-08;5
bundle_3;pc4z7p4399p;2015-12-09;21.99
pack_c;p7fzep42dap;2015-11-12;1.99
bundle_9;pz4e2p11e7p;2015-11-12;18.5
pack_a;pa481p4z92p;2015-12-11;0.99
pack_b;pbf07p11e6p;2015-12-06;1.2
pack_a;pcb3zp11e6p;2015-11-17;0.99
pack_c;paa3cp4ac6p;2015-12-11;1.99
pack_e;pc29zp11e6p;2015-12-02;5
pack_d;p0416p47z6p;2015-12-11;2.5
pack_a;pz7cbp11e7p;2015-11-29;0.99
bundle_2;p08fcp11e7p;2015-11-29;1.5
pack_c;p1z6bp11e7p;2015-11-18;1.99
pack_d;pczabp11e6p;2015-11-21;2.5
pack_e;p7700p11e7p;2015-11-28;5
pack_a;p3290p4ee4p;2015-11-24;0.99
pack_a;p4d6zp49zap;2015-11-23;0.99
pack_a;pc130p411ep;2015-11-12;0.99
bundle_1;p707ap11e7p;2015-12-10;15.99
pack_c;p37a2p40d7p;2015-11-19;1.99
bundle_1;p883zp11e7p;2015-11-27;15.99
pack_a;p8c2cp11e7p;2015-11-13;0.99
pack_b;p99aap11e7p;2015-11-16;1.2
pack_b;p49d3p4031p;2015-12-10;1.2
pack_c;pzdbbp11e7p;2015-11-15;1.99
pack_c;p0634p4cedp;2015-11-22;1.99
pack_a;pf77ep4379p;2015-11-29;0.99
pack_a;pc4cap46zep;2015-11-15;0.99
pack_a;p294ep11e7p;2015-11-17;0.99
pack_c;pc784p4362p;2015-12-06;1.99
pack_e;p49d3p4031p;2015-11-13;5
bundle_1;pczzdp11e6p;2015-12-05;15.99
pack_c;p39fcp40d9p;2015-11-26;1.99
pack_e;p2101p44c4p;2015-11-18;5
bundle_3;p3z62p497ep;2015-12-12;21.99
pack_a;pbf0cp11e6p;2015-12-12;0.99
pack_c;p9bdcp11e7p;2015-11-26;1.99
bundle_3;p68z1p440dp;2015-12-03;21.99
pack_a;pde38p48bep;2015-12-07;0.99
pack_b;p04z3p47z3p;2015-11-13;1.2
pack_a;p69c7p11e7p;2015-12-10;0.99
pack_d;p6c34p11e7p;2015-11-14;2.5
pack_a;pc43ap11e6p;2015-12-03;0.99
pack_a;pbdf7p11e6p;2015-12-03;0.99
pack_a;p42ddp441ep;2015-12-09;0.99
pack_c;pacc3p4ff8p;2015-11-29;1.99
pack_a;p7d4ap11e7p;2015-11-22;0.99
pack_c;p60d8p492zp;2015-12-11;1.99
pack_a;paa42p4d7bp;2015-11-31;0.99
pack_a;pzf9bp4fcdp;2015-12-12;0.99
pack_a;pfc14p4c2ep;2015-11-16;0.99
pack_a;pe4f8p11e6p;2015-11-20;0.99
pack_a;pb323p41aap;2015-11-16;0.99
pack_d;pa490p11e7p;2015-11-30;2.5
pack_c;p30efp41z2p;2015-12-09;1.99
pack_c;p38bzp4a80p;2015-11-17;1.99
pack_a;pd1f4p436bp;2015-12-03;0.99
bundle_9;p60d8p492zp;2015-11-19;18.5
bundle_3;pbe2cp11e6p;2015-11-12;21.99
bundle_2;p1294p4d2cp;2015-11-24;1.5
pack_a;p1294p4d2cp;2015-11-26;0.99
pack_c;pc9f2p11e6p;2015-11-31;1.99
bundle_9;pdcf0p4fz3p;2015-12-02;18.5
pack_c;p9836p4bz7p;2015-11-27;1.99
pack_e;pze4dp11e7p;2015-12-10;5
pack_a;pczzdp11e6p;2015-12-11;0.99
pack_a;pezc8p11e6p;2015-11-19;0.99
pack_b;p7492p11e7p;2015-12-01;1.2
pack_b;p9b46p4fcdp;2015-11-19;1.2
pack_a;pfb0bp4229p;2015-12-09;0.99
bundle_2;p71ebp11e7p;2015-11-20;1.5
pack_b;p906cp4c6fp;2015-11-29;1.2
pack_e;p4649p11e7p;2015-12-06;5
pack_e;pbfaap11e6p;2015-11-16;5
pack_b;p6966p11e7p;2015-11-27;1.2
pack_b;pbd83p11e6p;2015-11-20;1.2
pack_a;p8cc2p4000p;2015-12-02;0.99
pack_e;pc3e3p436bp;2015-11-25;5
pack_c;p68z1p440dp;2015-11-24;1.99
pack_a;pbez0p11e6p;2015-12-08;0.99
pack_a;pbe94p11e6p;2015-11-17;0.99
pack_a;p42c3p11e7p;2015-11-19;0.99
pack_e;p3c1zp4e14p;2015-12-07;5
pack_a;pc98ap11e6p;2015-11-15;0.99
pack_c;p9933p4d3dp;2015-12-11;1.99
bundle_1;pa82fp11e7p;2015-11-31;15.99
pack_a;pz919p11e7p;2015-11-27;0.99
pack_a;p993bp11e7p;2015-11-22;0.99
bundle_10;p8820p11e7p;2015-12-02;18.5
pack_c;pz321p11e7p;2015-11-27;1.99
pack_a;p4zb3p4f14p;2015-11-21;0.99
bundle_2;p7263p4ec3p;2015-11-27;1.5
pack_a;p3d88p4393p;2015-12-05;0.99
pack_a;p7847p4z11p;2015-12-04;0.99
pack_a;p9b6fp11e7p;2015-12-05;0.99
pack_a;p1a16p11e7p;2015-11-15;0.99
bundle_3;p9c1ap11e7p;2015-12-10;21.99
pack_a;p661ap4d64p;2015-11-31;0.99
pack_e;p0dd0p4da4p;2015-11-25;5
pack_c;pz6z0p11e7p;2015-12-01;1.99
pack_a;pa783p11e7p;2015-12-06;0.99
pack_a;ped49p44eap;2015-11-27;0.99
pack_a;pf486p47bcp;2015-11-28;0.99
pack_a;pd8a2p4z06p;2015-11-23;0.99
pack_a;pba7ep410cp;2015-11-29;0.99
pack_b;pbe2bp11e6p;2015-11-20;1.2
pack_b;pc4ecp11e6p;2015-12-09;1.2
bundle_9;pdbecp11e6p;2015-12-10;18.5
bundle_9;p00f0p46e4p;2015-11-30;18.5
pack_a;pa02ap11e7p;2015-11-21;0.99
pack_a;pc279p11e6p;2015-11-30;0.99
pack_a;p60ezp11e7p;2015-11-21;0.99
pack_b;p7af9p47b2p;2015-11-27;1.2
pack_a;p9dc0p4316p;2015-11-28;0.99
pack_b;pa169p40d8p;2015-12-06;1.2
bundle_9;p8bccp4379p;2015-11-23;18.5
pack_a;peea1p4zfbp;2015-12-03;0.99
pack_b;p7f30p4z1dp;2015-12-10;1.2
pack_c;p6648p11e7p;2015-11-25;1.99
pack_a;p67a8p11e7p;2015-11-21;0.99
pack_a;pc36zp11e6p;2015-12-03;0.99
bundle_10;pdbf4p44zfp;2015-12-04;18.5
pack_c;pbde2p11e6p;2015-11-15;1.99
pack_a;p19dfp11e7p;2015-11-25;0.99
pack_c;p2fd9p11e7p;2015-11-26;1.99
bundle_8;p27cfp47f0p;2015-12-08;18.5
pack_e;p9310p11e7p;2015-12-03;5
bundle_9;p8331p11e7p;2015-11-15;18.5
pack_c;p9b64p11e7p;2015-11-27;1.99
bundle_1;pz798p11e7p;2015-11-22;15.99
pack_e;p60d2p11e7p;2015-12-08;5
pack_c;pc69fp11e6p;2015-11-26;1.99
pack_a;pz3b6p4dbzp;2015-11-22;0.99
bundle_9;pzf21p4b61p;2015-11-23;18.5
pack_a;p64zfp11e7p;2015-11-28;0.99
pack_c;p6z1bp4e1bp;2015-11-24;1.99
pack_a;p2z76p11e7p;2015-11-15;0.99
bundle_8;p34dep4b13p;2015-11-25;18.5
pack_a;pcf2dp4c1bp;2015-11-25;0.99
pack_e;p6736p4198p;2015-11-18;5
pack_a;pa06bp11e7p;2015-11-18;0.99
pack_b;pc436p41f8p;2015-11-16;1.2
pack_a;pbdczp11e6p;2015-11-14;0.99
pack_e;p61fzp11e7p;2015-12-12;5
pack_a;p3c14p464dp;2015-12-07;0.99
pack_b;p98f8p11e7p;2015-11-17;1.2
pack_c;p7c74p11e7p;2015-11-20;1.99
pack_a;p9adzp11e7p;2015-11-28;0.99
pack_c;pa0ebp11e7p;2015-11-20;1.99
pack_c;pf1d6p4ca1p;2015-12-11;1.99
bundle_10;paaf9p46d9p;2015-11-26;18.5
pack_c;pc9z2p4300p;2015-11-23;1.99
bundle_1;p48fap4b06p;2015-12-08;15.99
pack_b;p9cfap11e7p;2015-11-12;1.2
pack_a;p4ffep11e7p;2015-11-22;0.99
pack_b;pcz6cp4z0ap;2015-12-07;1.2
pack_a;pd9aap4426p;2015-12-01;0.99
pack_c;p3d88p4393p;2015-11-14;1.99
bundle_9;p203ep11e7p;2015-12-05;18.5
bundle_8;p331ep4f7fp;2015-12-10;18.5
bundle_1;pb3e6p47b3p;2015-12-10;15.99
pack_b;p1ze6p4886p;2015-11-22;1.2
pack_a;p1ac0p11e7p;2015-12-10;0.99
pack_a;p7af9p47b2p;2015-11-14;0.99
pack_c;p7d2bp40c1p;2015-11-28;1.99
bundle_9;pbe40p11e6p;2015-12-08;18.5
pack_d;pa490p11e7p;2015-11-21;2.5
pack_e;pa729p4870p;2015-11-16;5
pack_b;pzc33p11e7p;2015-11-29;1.2
pack_e;p473cp4a46p;2015-11-15;5
pack_a;pz360p11e7p;2015-12-09;0.99
pack_a;p3b13p440fp;2015-11-25;0.99
pack_a;pbe1ap11e6p;2015-11-27;0.99
pack_a;pd29bp443zp;2015-11-31;0.99
bundle_2;pc1z4p11e6p;2015-11-23;1.5
pack_b;p4d41p4c92p;2015-12-06;1.2
pack_c;p9cdep11e7p;2015-12-02;1.99
pack_e;pzd21p413ep;2015-11-22;5
bundle_8;pz76ep11e7p;2015-11-24;18.5
pack_a;p21c4p11e7p;2015-12-02;0.99
pack_c;p7fzep42dap;2015-11-15;1.99
pack_a;p26e8p11e7p;2015-12-06;0.99
pack_c;p87bap11e7p;2015-12-06;1.99
pack_c;p9a83p11e7p;2015-11-21;1.99
pack_a;paz4ap11e7p;2015-12-06;0.99
bundle_3;p60ezp11e7p;2015-12-02;21.99
pack_b;pz6bap11e7p;2015-11-22;1.2
pack_e;pa03cp4z93p;2015-11-17;5
pack_b;p9e0bp11e7p;2015-12-07;1.2
pack_d;p97f1p47cdp;2015-11-27;2.5
bundle_1;p42ddp441ep;2015-11-26;15.99
pack_a;p87ddp4afzp;2015-12-02;0.99
bundle_9;pz632p11e7p;2015-12-08;18.5
pack_a;pc279p11e6p;2015-11-17;0.99
pack_b;p294ep11e7p;2015-11-23;1.2
pack_c;p4bccp4f4ap;2015-11-18;1.99
